instance_file,n_items,capacity,dp_value,dp_weight,dp_feasible,dp_time_ms,dp_selected_items,gnn_value,gnn_weight,gnn_feasible_actual,gnn_time_ms,gnn_gap,gnn_ratio,gnn_selected_items,gnn_feasible_reported,gnn_items_out_of_range,gnn_oor_item_count,gnn_infeasibility_reason,greedy_value,greedy_weight,greedy_feasible_actual,greedy_time_ms,greedy_gap,greedy_ratio,greedy_selected_items,ga_value,ga_weight,ga_feasible_actual,ga_time_ms,ga_gap,ga_ratio,ga_selected_items,dqn_value,dqn_weight,dqn_feasible_actual,dqn_time_ms,dqn_gap,dqn_ratio,dqn_selected_items
instance_0170.npz,52,16585.0,19108.0,16585.0,1,704.5811,"[0, 1, 2, 3, 5, 8, 10, 12, 13, 14, 16, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 36, 37, 40, 41, 43, 44, 45, 46, 47, 49, 50]",19080.0,16563.0,1,2.8644,0.001465,0.998535,"[0, 1, 2, 3, 5, 8, 12, 13, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50]",1,0,0,ok,19080.0,16563.0,1,0.0795,0.001465,0.998535,"[0, 1, 2, 3, 5, 8, 12, 13, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50]",19080.0,16551.0,1,48.7185,0.001465,0.998535,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 36, 37, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50]",,,,,,,
instance_0171.npz,79,24874.0,27817.0,24870.0,1,1512.069,"[0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 31, 34, 35, 36, 39, 40, 41, 45, 46, 47, 48, 52, 53, 54, 56, 57, 59, 60, 61, 62, 68, 70, 71, 72, 73, 74, 75, 76, 77]",27773.0,24853.0,1,4.0522,0.001582,0.998418,"[0, 1, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 31, 32, 34, 35, 36, 39, 40, 41, 45, 46, 47, 48, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 64, 66, 68, 70, 71, 72, 73, 74, 75, 76, 77, 78]",1,0,0,ok,27798.0,24853.0,1,0.0856,0.000683,0.999317,"[0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 31, 34, 35, 36, 39, 40, 41, 43, 45, 46, 47, 48, 52, 53, 54, 56, 57, 60, 61, 62, 64, 66, 68, 70, 71, 72, 73, 74, 75, 76, 77]",27776.0,24856.0,1,220.7951,0.001474,0.998526,"[0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 31, 34, 35, 36, 39, 40, 41, 45, 46, 47, 48, 52, 54, 57, 58, 60, 61, 62, 64, 68, 70, 71, 72, 73, 74, 75, 76, 77]",,,,,,,
instance_0172.npz,37,12848.0,14395.0,12840.0,1,410.3007,"[0, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 29, 30, 32, 33, 34, 35, 36]",14395.0,12840.0,1,2.4243,0.0,1.0,"[0, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 29, 30, 32, 33, 34, 35, 36]",1,0,0,ok,14395.0,12840.0,1,0.07,0.0,1.0,"[0, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 29, 30, 32, 33, 34, 35, 36]",14367.0,12843.0,1,53.9604,0.001945,0.998055,"[0, 2, 3, 5, 6, 8, 9, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 32, 34, 35, 36]",,,,,,,
instance_0173.npz,41,14134.0,15937.0,14134.0,1,496.905,"[3, 4, 6, 7, 9, 10, 11, 12, 14, 16, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40]",15785.0,14017.0,1,2.9648,0.009538,0.990462,"[4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",1,0,0,ok,15819.0,14030.0,1,0.0819,0.007404,0.992596,"[3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 19, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",15931.0,14125.0,1,60.5025,0.000376,0.999624,"[3, 4, 6, 7, 9, 10, 11, 12, 14, 16, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40]",,,,,,,
instance_0174.npz,58,20199.0,22206.0,20199.0,1,962.0208,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 17, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 32, 35, 36, 39, 42, 44, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 57]",22065.0,20161.0,1,3.6001,0.00635,0.99365,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 32, 35, 36, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57]",1,0,0,ok,22202.0,20173.0,1,0.2045,0.00018,0.99982,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 32, 35, 36, 39, 40, 41, 42, 44, 46, 47, 48, 50, 52, 53, 54, 55, 56, 57]",22202.0,20173.0,1,52.2585,0.00018,0.99982,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 32, 35, 36, 39, 40, 41, 42, 44, 46, 47, 48, 50, 52, 53, 54, 55, 56, 57]",,,,,,,
instance_0175.npz,16,5313.0,5729.0,5301.0,1,68.3114,"[0, 1, 3, 4, 5, 7, 10, 11, 12, 13, 15]",5666.0,5179.0,1,2.0349,0.010997,0.989003,"[0, 1, 2, 3, 5, 7, 8, 10, 11, 12, 13, 14, 15]",1,0,0,ok,5666.0,5179.0,1,0.0811,0.010997,0.989003,"[0, 1, 2, 3, 5, 7, 8, 10, 11, 12, 13, 14, 15]",5691.0,5269.0,1,32.9377,0.006633,0.993367,"[0, 1, 2, 4, 5, 7, 8, 10, 11, 12, 13, 15]",,,,,,,
instance_0176.npz,38,15939.0,18110.0,15922.0,1,526.6261,"[1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35]",18090.0,15889.0,1,2.3648,0.001104,0.998896,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",1,0,0,ok,18090.0,15889.0,1,0.0636,0.001104,0.998896,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",18110.0,15909.0,1,126.7419,0.0,1.0,"[1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 15, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",,,,,,,
instance_0177.npz,42,15235.0,17196.0,15234.0,1,511.3249,"[0, 1, 4, 5, 6, 8, 9, 10, 12, 14, 15, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 30, 32, 33, 34, 36, 37, 39, 41]",17196.0,15222.0,1,2.5752,0.0,1.0,"[0, 1, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41]",1,0,0,ok,17125.0,15134.0,1,0.1069,0.004129,0.995871,"[0, 1, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41]",17136.0,15232.0,1,89.9888,0.003489,0.996511,"[0, 1, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 32, 34, 35, 36, 37, 39, 41]",,,,,,,
instance_0178.npz,35,13356.0,14959.0,13342.0,1,371.7513,"[0, 1, 2, 3, 4, 5, 7, 9, 11, 13, 15, 16, 17, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 34]",14876.0,13299.0,1,3.2723,0.005548,0.994452,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34]",1,0,0,ok,14933.0,13309.0,1,0.0673,0.001738,0.998262,"[0, 1, 2, 3, 4, 5, 7, 9, 11, 13, 14, 16, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34]",14933.0,13309.0,1,42.3981,0.001738,0.998262,"[0, 1, 2, 3, 4, 5, 7, 9, 11, 13, 14, 16, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34]",,,,,,,
instance_0179.npz,98,40331.0,43730.0,40326.0,1,3290.1873,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 45, 46, 47, 48, 50, 53, 54, 55, 56, 58, 59, 60, 62, 63, 64, 66, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 80, 82, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96]",43678.0,40306.0,1,3.9564,0.001189,0.998811,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 45, 46, 47, 48, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 64, 66, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 80, 82, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96]",1,0,0,ok,43698.0,40288.0,1,0.0935,0.000732,0.999268,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22, 24, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 45, 46, 47, 48, 50, 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 64, 66, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 80, 82, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96]",43725.0,40321.0,1,228.6581,0.000114,0.999886,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 45, 46, 47, 48, 50, 53, 54, 55, 56, 58, 59, 60, 62, 63, 64, 66, 69, 70, 71, 72, 73, 74, 75, 76, 77, 80, 82, 84, 85, 86, 87, 88, 90, 91, 92, 93, 94, 95, 96]",,,,,,,
instance_0180.npz,26,11505.0,13084.0,11502.0,1,249.8112,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25]",12670.0,11122.0,1,2.5918,0.031642,0.968358,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24]",1,0,0,ok,12965.0,11336.0,1,0.1265,0.009095,0.990905,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 24, 25]",13057.0,11502.0,1,110.5407,0.002064,0.997936,"[2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 22, 24, 25]",,,,,,,
instance_0181.npz,85,35677.0,39435.0,35673.0,1,2531.9936,"[0, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 42, 44, 45, 46, 47, 48, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",39367.0,35637.0,1,4.4427,0.001724,0.998276,"[0, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 68, 69, 70, 71, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",1,0,0,ok,39399.0,35633.0,1,0.081,0.000913,0.999087,"[0, 3, 4, 5, 6, 9, 11, 12, 13, 15, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",39418.0,35663.0,1,77.6135,0.000431,0.999569,"[0, 3, 4, 6, 8, 9, 11, 12, 13, 15, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 42, 45, 46, 47, 48, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84]",,,,,,,
instance_0182.npz,56,21987.0,23715.0,21985.0,1,1024.5972,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 23, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55]",23704.0,21972.0,1,3.3536,0.000464,0.999536,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55]",1,0,0,ok,23704.0,21972.0,1,0.0671,0.000464,0.999536,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55]",23695.0,21985.0,1,130.9143,0.000843,0.999157,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 49, 50, 51, 53, 54, 55]",,,,,,,
instance_0183.npz,22,8582.0,9360.0,8581.0,1,159.4166,"[0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",9028.0,8221.0,1,2.6741,0.03547,0.96453,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",1,0,0,ok,9352.0,8540.0,1,0.0508,0.000855,0.999145,"[0, 1, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",9360.0,8581.0,1,111.0074,0.0,1.0,"[0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,,,,,,
instance_0184.npz,79,29596.0,31721.0,29596.0,1,2023.97,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 41, 42, 44, 45, 46, 47, 48, 49, 50, 52, 54, 56, 57, 58, 59, 60, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78]",31632.0,29584.0,1,4.594,0.002806,0.997194,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 59, 60, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78]",1,0,0,ok,31718.0,29590.0,1,0.0765,9.5e-05,0.999905,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 56, 57, 58, 59, 60, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78]",31686.0,29589.0,1,96.4264,0.001103,0.998897,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 41, 42, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 56, 57, 58, 59, 60, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78]",,,,,,,
instance_0185.npz,63,27602.0,30186.0,27591.0,1,1500.9081,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 56, 58, 59, 60, 61, 62]",30139.0,27557.0,1,3.5441,0.001557,0.998443,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62]",1,0,0,ok,30139.0,27557.0,1,0.0667,0.001557,0.998443,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62]",30175.0,27584.0,1,81.1648,0.000364,0.999636,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62]",,,,,,,
instance_0186.npz,39,18479.0,19932.0,18447.0,1,661.2582,"[0, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38]",19703.0,18173.0,1,2.5356,0.011489,0.988511,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38]",1,0,0,ok,19703.0,18173.0,1,0.0596,0.011489,0.988511,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38]",19931.0,18471.0,1,43.724,5e-05,0.99995,"[0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 37, 38]",,,,,,,
instance_0187.npz,49,27182.0,29874.0,27170.0,1,1169.3448,"[0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",29604.0,26865.0,1,3.3543,0.009038,0.990962,"[0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",1,0,0,ok,29604.0,26865.0,1,0.079,0.009038,0.990962,"[0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",29841.0,27124.0,1,37.2656,0.001105,0.998895,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",,,,,,,
instance_0188.npz,52,21137.0,23199.0,21132.0,1,975.9751,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 48, 49, 51]",23191.0,21112.0,1,2.8565,0.000345,0.999655,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51]",1,0,0,ok,23191.0,21112.0,1,0.0638,0.000345,0.999655,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51]",23169.0,21127.0,1,76.6168,0.001293,0.998707,"[0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 48, 49, 51]",,,,,,,
instance_0189.npz,40,17619.0,18786.0,17616.0,1,625.0978,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 19, 20, 21, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",18652.0,17566.0,1,2.5144,0.007133,0.992867,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1,0,0,ok,18487.0,17278.0,1,0.0607,0.015916,0.984084,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",18785.0,17618.0,1,94.457,5.3e-05,0.999947,"[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 16, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39]",,,,,,,
instance_0190.npz,15,6108.0,6525.0,6056.0,1,70.476,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14]",6314.0,5847.0,1,1.7746,0.032337,0.967663,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",1,0,0,ok,6454.0,5960.0,1,0.0492,0.010881,0.989119,"[0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14]",6525.0,6056.0,1,56.8166,0.0,1.0,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14]",,,,,,,
instance_0191.npz,38,19020.0,19734.0,19003.0,1,631.2424,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",19542.0,18783.0,1,3.5404,0.009729,0.990271,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",1,0,0,ok,19505.0,18712.0,1,0.061,0.011604,0.988396,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",19724.0,19010.0,1,95.4324,0.000507,0.999493,"[0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",,,,,,,
