instance_file,n_items,capacity,total_weight,total_value,feasible,inference_time_ms,selected_items
instance_0838.npz,82,15499,15499,18687,1,88.0141,"[1, 3, 6, 7, 11, 15, 18, 23, 24, 25, 26, 27, 28, 31, 32, 33, 34, 42, 44, 47, 48, 52, 57, 59, 61, 62, 66, 70, 71, 73, 74, 75, 76, 77, 78, 81]"
instance_0839.npz,64,12653,12650,15344,1,56.5888,"[0, 1, 5, 7, 8, 11, 20, 24, 25, 26, 27, 28, 37, 39, 40, 42, 44, 47, 48, 54, 56, 57, 58, 59, 60]"
instance_0840.npz,34,7412,7412,8398,1,16.02,"[2, 4, 6, 7, 8, 10, 13, 15, 17, 19, 21, 23, 24, 26, 29, 32]"
instance_0841.npz,47,9711,9709,11716,1,31.3193,"[1, 2, 10, 11, 13, 16, 25, 28, 30, 34, 36, 38, 40, 42, 43, 44, 45, 46]"
instance_0842.npz,72,15708,15704,18820,1,73.3066,"[1, 5, 6, 10, 20, 22, 23, 24, 26, 32, 34, 35, 39, 40, 42, 43, 44, 46, 50, 51, 52, 53, 54, 55, 57, 61, 62, 69, 71]"
instance_0843.npz,85,16761,16760,20252,1,94.0968,"[10, 15, 16, 20, 28, 29, 31, 36, 38, 39, 40, 41, 47, 50, 51, 54, 55, 59, 60, 62, 63, 71, 73, 74, 76, 78, 79, 81, 83, 84]"
instance_0844.npz,70,16756,16753,19695,1,79.6871,"[1, 3, 4, 6, 8, 9, 12, 17, 18, 20, 21, 23, 24, 26, 34, 36, 42, 45, 50, 51, 52, 53, 54, 56, 57, 58, 59, 68, 69]"
instance_0845.npz,32,7928,7927,9267,1,16.5127,"[1, 3, 6, 7, 8, 9, 10, 11, 12, 13, 20, 21, 26, 27, 31]"
instance_0846.npz,35,7473,7466,8936,1,17.0513,"[1, 4, 8, 15, 17, 18, 19, 21, 23, 24, 25, 28, 29]"
instance_0847.npz,99,25013,25013,29268,1,176.155,"[1, 8, 9, 10, 11, 17, 20, 21, 22, 24, 25, 26, 28, 30, 35, 37, 39, 42, 45, 47, 50, 52, 53, 55, 57, 58, 59, 61, 64, 69, 71, 74, 75, 77, 79, 80, 82, 83, 86, 87, 88, 90, 93, 95, 97]"
instance_0848.npz,87,22968,22967,26523,1,143.4845,"[0, 1, 2, 3, 4, 5, 8, 10, 11, 12, 15, 19, 20, 21, 22, 24, 25, 26, 29, 30, 32, 34, 38, 39, 42, 43, 45, 46, 47, 51, 55, 60, 61, 62, 63, 66, 72, 74, 77, 79, 80, 81, 84]"
instance_0849.npz,17,4591,4573,5198,1,4.8924,"[0, 1, 2, 3, 7, 10, 11, 12, 14]"
instance_0850.npz,78,19674,19673,23173,1,101.3651,"[4, 6, 8, 10, 15, 16, 17, 21, 23, 24, 26, 27, 29, 33, 35, 36, 38, 39, 41, 43, 45, 46, 47, 50, 52, 57, 58, 59, 60, 67, 69, 71, 72, 74, 75]"
instance_0851.npz,47,10587,10585,12133,1,34.4234,"[0, 2, 4, 6, 7, 11, 16, 17, 18, 20, 24, 27, 29, 31, 32, 34, 36, 37, 39, 40, 41, 44, 45, 46]"
instance_0852.npz,61,16142,16139,19178,1,66.7637,"[3, 7, 8, 11, 12, 13, 14, 15, 18, 20, 21, 22, 23, 24, 32, 35, 36, 39, 40, 42, 43, 44, 45, 46, 48, 50, 51, 57, 59, 60]"
instance_0853.npz,33,8779,8768,9840,1,18.4845,"[1, 2, 4, 6, 7, 10, 12, 13, 14, 19, 20, 21, 22, 27, 29, 31]"
instance_0854.npz,42,12820,12819,14783,1,37.7209,"[2, 3, 5, 6, 9, 10, 12, 13, 14, 15, 16, 18, 19, 23, 24, 25, 26, 28, 29, 32, 33, 34, 37, 39]"
instance_0855.npz,35,10276,10274,11954,1,22.436,"[0, 1, 3, 6, 7, 9, 10, 11, 12, 14, 15, 18, 22, 23, 27, 28, 30, 32, 33, 34]"
instance_0856.npz,64,18529,18525,21121,1,85.0882,"[2, 3, 6, 7, 10, 11, 13, 14, 15, 17, 18, 19, 20, 22, 26, 27, 29, 30, 33, 34, 35, 36, 37, 40, 41, 42, 44, 49, 52, 54, 55, 58, 59, 60, 61, 62]"
instance_0857.npz,34,9757,9757,11365,1,21.7537,"[0, 1, 2, 4, 6, 7, 8, 10, 12, 13, 17, 18, 20, 21, 22, 24, 25, 30, 31, 33]"
instance_0858.npz,78,23114,23112,25288,1,123.1965,"[1, 2, 4, 6, 7, 8, 11, 16, 17, 18, 19, 20, 23, 25, 26, 27, 28, 31, 33, 34, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 53, 54, 55, 57, 61, 62, 64, 65, 66, 67, 68, 71, 72, 73]"
instance_0859.npz,52,14458,14457,16631,1,54.1903,"[1, 2, 5, 8, 9, 10, 11, 12, 13, 16, 17, 19, 21, 22, 23, 24, 27, 28, 30, 32, 33, 37, 38, 39, 40, 42, 44, 45, 46, 47, 49, 51]"
instance_0860.npz,96,31209,31204,36289,1,216.0318,"[0, 4, 5, 9, 11, 12, 13, 15, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 35, 40, 42, 43, 44, 45, 51, 52, 53, 54, 55, 56, 57, 58, 61, 62, 64, 65, 67, 69, 71, 72, 74, 77, 79, 80, 81, 82, 83, 84, 88, 89, 93, 94, 95]"
instance_0861.npz,28,9617,9615,11104,1,17.6102,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 14, 15, 16, 18, 19, 22, 24, 25, 27]"
instance_0862.npz,23,7097,7087,7677,1,11.0017,"[3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22]"
instance_0863.npz,65,23145,23145,26467,1,107.7264,"[0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 14, 15, 17, 20, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 45, 48, 49, 50, 52, 53, 56, 58, 59, 60, 62, 63, 64]"
instance_0864.npz,52,13971,13969,16558,1,49.5237,"[0, 4, 5, 6, 8, 9, 10, 13, 14, 15, 19, 21, 22, 23, 24, 25, 26, 28, 29, 30, 32, 35, 37, 39, 40, 41, 42, 43, 45, 47, 50, 51]"
instance_0865.npz,51,18694,18693,21185,1,65.8774,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 25, 26, 28, 31, 33, 34, 36, 40, 41, 42, 43, 44, 48, 49]"
instance_0866.npz,76,24872,24871,27595,1,126.2562,"[0, 1, 2, 3, 6, 8, 10, 11, 12, 13, 16, 20, 21, 22, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 36, 39, 42, 43, 46, 48, 49, 51, 52, 54, 56, 58, 59, 60, 64, 65, 66, 67, 68, 69, 71, 72, 75]"
instance_0867.npz,70,21364,21363,24555,1,106.804,"[0, 1, 2, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20, 22, 23, 26, 28, 30, 31, 35, 36, 37, 38, 39, 40, 44, 45, 46, 47, 49, 50, 52, 55, 57, 58, 59, 60, 65, 66, 68, 69]"
instance_0868.npz,95,32175,32174,35987,1,207.6717,"[0, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 27, 29, 30, 31, 33, 34, 36, 37, 40, 41, 42, 43, 44, 47, 49, 50, 51, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 66, 67, 68, 69, 71, 74, 78, 79, 80, 81, 82, 84, 86, 88, 89, 91, 94]"
instance_0869.npz,86,26518,26516,28786,1,165.5218,"[0, 2, 3, 4, 5, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 20, 21, 22, 25, 26, 27, 28, 30, 32, 33, 34, 35, 37, 39, 40, 41, 45, 46, 47, 49, 51, 53, 54, 55, 56, 57, 58, 61, 62, 63, 64, 65, 66, 67, 68, 69, 72, 73, 74, 75, 77, 78, 79, 80, 82, 83, 84]"
instance_0870.npz,40,13781,13774,16431,1,38.8468,"[0, 1, 4, 7, 8, 9, 10, 11, 12, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 37, 38]"
instance_0871.npz,28,11083,11076,12682,1,22.3763,"[0, 1, 2, 5, 6, 8, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27]"
instance_0872.npz,46,15588,15555,17965,1,51.4185,"[2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 24, 25, 26, 27, 28, 29, 32, 34, 35, 36, 37, 39, 42, 43, 44, 45]"
instance_0873.npz,55,21720,21719,24882,1,81.561,"[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 15, 16, 18, 22, 23, 25, 26, 28, 29, 30, 32, 34, 35, 36, 37, 38, 41, 43, 44, 46, 47, 48, 49, 51, 52, 53, 54]"
instance_0874.npz,62,22512,22508,25054,1,100.607,"[1, 3, 4, 5, 6, 7, 8, 9, 12, 14, 16, 17, 19, 20, 22, 24, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 43, 45, 46, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 61]"
instance_0875.npz,31,8983,8970,9687,1,17.9546,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 17, 18, 19, 20, 21, 22, 24, 26, 27, 28, 30]"
instance_0876.npz,55,23220,23214,24951,1,90.5488,"[0, 1, 2, 4, 5, 6, 7, 9, 10, 12, 14, 16, 17, 18, 19, 21, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 50, 52, 54]"
instance_0877.npz,97,33519,33518,37427,1,233.1874,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 13, 14, 16, 17, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 45, 47, 50, 51, 53, 54, 55, 58, 59, 60, 61, 62, 64, 66, 67, 68, 69, 71, 72, 74, 75, 76, 78, 79, 80, 81, 82, 83, 88, 89, 90, 91, 92, 94, 95]"
instance_0878.npz,82,31365,31364,35483,1,190.3614,"[0, 2, 4, 6, 8, 9, 10, 12, 15, 17, 18, 19, 21, 22, 23, 27, 28, 29, 31, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 45, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 71, 72, 73, 75, 77, 80, 81]"
instance_0879.npz,29,10442,10427,11622,1,19.4755,"[0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 23, 24, 25, 28]"
instance_0880.npz,21,8756,8733,9555,1,12.0286,"[0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]"
instance_0881.npz,79,35497,35479,38752,1,208.162,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 61, 62, 63, 64, 66, 68, 69, 70, 72, 74, 76, 77, 78]"
instance_0882.npz,66,25089,25087,28157,1,125.3703,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65]"
instance_0883.npz,78,34031,34031,37698,1,195.1882,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 41, 42, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 62, 64, 65, 66, 67, 68, 70, 72, 75, 76, 77]"
instance_0884.npz,46,19252,19246,21218,1,60.7774,"[0, 1, 2, 3, 4, 6, 7, 10, 11, 13, 14, 16, 17, 18, 20, 21, 22, 23, 25, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45]"
instance_0885.npz,54,22483,22483,23929,1,84.848,"[0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 20, 21, 22, 23, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52]"
instance_0886.npz,13,4774,4769,5103,1,3.9658,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12]"
instance_0887.npz,88,40152,40149,42570,1,262.1526,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87]"
instance_0888.npz,26,12068,12059,13197,1,20.6064,"[1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 23, 24, 25]"
instance_0889.npz,95,36978,36978,40147,1,251.4822,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94]"
instance_0890.npz,37,15050,15046,16506,1,36.7249,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]"
instance_0891.npz,46,20823,20822,22800,1,69.2984,"[0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44]"
instance_0892.npz,66,28330,28326,29921,1,137.1447,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 64, 65]"
instance_0893.npz,93,43565,43565,46977,1,304.0965,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 46, 47, 48, 50, 51, 52, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 76, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92]"
instance_0894.npz,51,24778,24760,27089,1,93.0978,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
instance_0895.npz,21,9306,9298,10493,1,13.2538,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]"
instance_0896.npz,24,12878,12804,13276,1,20.2775,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23]"
instance_0897.npz,40,20328,20289,20286,1,62.3425,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
instance_0898.npz,20,8497,8495,9350,1,11.4995,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17]"
instance_0899.npz,63,31456,31451,34009,1,138.5539,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62]"
instance_0900.npz,25,946,943,1204,1,0.7037,[8]
instance_0901.npz,38,985,982,1204,1,1.0038,"[0, 8, 25]"
instance_0902.npz,41,989,989,1256,1,0.9331,"[6, 7, 29]"
instance_0903.npz,30,992,989,1269,1,0.83,"[20, 22]"
instance_0904.npz,38,978,978,1253,1,1.0069,"[4, 7, 25, 30]"
instance_0905.npz,63,1956,1951,2500,1,4.3476,"[23, 27, 41, 62]"
instance_0906.npz,14,988,980,1259,1,0.3596,"[1, 10, 12]"
instance_0907.npz,32,1242,1238,1570,1,1.1541,"[1, 5, 8, 13, 28]"
instance_0908.npz,22,952,942,1130,1,0.5071,"[5, 8, 20]"
instance_0909.npz,99,4260,4255,5415,1,26.7391,"[5, 9, 13, 15, 16, 17, 23, 25, 39, 40, 42, 43, 56]"
instance_0910.npz,59,2926,2925,3736,1,10.3252,"[0, 2, 9, 11, 14, 15, 23, 32, 44, 56]"
instance_0911.npz,74,4405,4401,5597,1,18.106,"[0, 10, 17, 18, 21, 26, 33, 34, 36, 60, 61, 62]"
instance_0912.npz,88,5168,5166,6659,1,25.7912,"[6, 16, 20, 25, 27, 30, 38, 56, 68, 72, 80]"
instance_0913.npz,86,5073,5073,6363,1,21.6181,"[7, 9, 16, 19, 32, 35, 41, 45, 48, 57, 70]"
instance_0914.npz,82,5883,5883,7350,1,26.9015,"[0, 3, 5, 24, 32, 43, 47, 51, 53, 63, 65, 67, 70, 74, 75]"
instance_0915.npz,96,7214,7213,9159,1,40.6153,"[24, 26, 27, 34, 51, 57, 60, 68, 75, 81, 84, 87, 90, 91, 95]"
instance_0916.npz,45,3166,3152,3894,1,7.5034,"[6, 9, 15, 19, 26, 27, 42]"
instance_0917.npz,73,6711,6705,8525,1,26.8768,"[5, 16, 17, 21, 31, 36, 39, 45, 55, 56, 62, 70]"
instance_0918.npz,82,7643,7640,9604,1,37.5401,"[4, 13, 19, 21, 28, 35, 38, 42, 44, 51, 54, 57, 61, 62, 69, 79]"
instance_0919.npz,90,8120,8120,10225,1,43.2638,"[1, 5, 11, 14, 20, 21, 22, 34, 38, 40, 44, 45, 47, 48, 50, 55]"
instance_0920.npz,16,1901,1863,2376,1,1.4385,"[3, 4, 8, 12, 14]"
instance_0921.npz,91,9174,9172,11557,1,51.041,"[1, 6, 8, 17, 19, 21, 25, 30, 34, 37, 39, 48, 53, 54, 55, 62, 64, 68, 76, 77, 82]"
instance_0922.npz,97,11076,11070,13718,1,68.5945,"[0, 3, 4, 14, 16, 26, 30, 31, 32, 34, 35, 38, 39, 42, 50, 55, 56, 59, 60, 63, 65, 73]"
instance_0923.npz,64,7658,7657,9499,1,28.8417,"[0, 1, 5, 6, 9, 13, 16, 23, 31, 32, 33, 34, 41, 43, 53, 57, 60]"
instance_0924.npz,62,7323,7323,9022,1,27.0319,"[2, 3, 5, 8, 9, 12, 13, 15, 23, 24, 27, 33, 35, 40, 49, 57]"
instance_0925.npz,84,10037,10032,12340,1,54.0228,"[1, 2, 3, 7, 12, 13, 15, 20, 22, 30, 31, 33, 36, 37, 40, 44, 51, 54, 60, 64, 71, 73, 79, 80, 81, 83]"
instance_0926.npz,100,13247,13243,15936,1,81.6322,"[4, 5, 9, 23, 29, 43, 48, 53, 56, 60, 63, 76, 78, 79, 80, 82, 83, 85, 86, 87, 91, 92, 95]"
instance_0927.npz,84,12113,12113,14805,1,65.4569,"[2, 4, 5, 11, 15, 16, 22, 23, 24, 26, 27, 30, 33, 37, 38, 39, 41, 44, 51, 54, 67, 68, 75, 80, 82, 83]"
instance_0928.npz,96,12709,12708,15457,1,74.3643,"[0, 2, 6, 8, 10, 11, 15, 17, 27, 30, 33, 39, 41, 48, 54, 57, 67, 68, 71, 72, 73, 75, 81, 82, 83, 85, 89, 91, 94]"
instance_0929.npz,83,11633,11629,13953,1,63.5593,"[1, 2, 4, 8, 12, 14, 21, 22, 23, 26, 27, 28, 30, 33, 34, 38, 42, 46, 49, 52, 58, 60, 64, 72, 76, 78, 82]"
instance_0930.npz,31,4633,4624,5483,1,8.372,"[2, 9, 11, 13, 16, 17, 18, 21, 25, 29]"
instance_0931.npz,79,13788,13785,16942,1,73.9033,"[1, 6, 8, 13, 18, 24, 25, 27, 28, 30, 31, 33, 39, 42, 44, 48, 53, 56, 59, 63, 64, 68, 69, 73, 77]"
instance_0932.npz,90,12887,12887,15954,1,79.5329,"[0, 10, 14, 19, 20, 22, 32, 33, 34, 36, 37, 43, 46, 49, 50, 54, 57, 59, 63, 66, 68, 71, 72, 75, 80, 82, 88]"
instance_0933.npz,63,12136,12135,15001,1,50.2551,"[1, 5, 10, 13, 16, 18, 27, 29, 31, 32, 33, 34, 35, 36, 40, 42, 43, 45, 49, 50, 52, 54, 55, 59]"
instance_0934.npz,91,15722,15722,18976,1,94.0297,"[0, 1, 2, 4, 5, 8, 11, 12, 13, 15, 19, 22, 23, 26, 29, 31, 33, 34, 36, 38, 43, 51, 57, 61, 63, 65, 70, 72, 76, 77, 78, 79, 80, 82, 84, 85]"
instance_0935.npz,28,5302,5299,6312,1,8.5485,"[1, 2, 7, 9, 10, 11, 13, 15, 16, 25]"
instance_0936.npz,60,10561,10561,13021,1,41.9238,"[8, 9, 10, 13, 18, 19, 23, 25, 27, 28, 29, 31, 35, 39, 43, 51, 54, 59]"
instance_0937.npz,86,16393,16392,20026,1,97.1764,"[2, 3, 5, 6, 9, 13, 18, 20, 22, 28, 29, 35, 36, 37, 38, 39, 40, 47, 50, 51, 52, 53, 58, 59, 60, 64, 69, 72, 74, 75, 79, 81, 82, 83]"
instance_0938.npz,89,16985,16985,20880,1,105.9957,"[1, 3, 6, 7, 10, 12, 14, 16, 18, 21, 25, 32, 33, 34, 39, 40, 46, 49, 54, 56, 57, 61, 63, 65, 66, 67, 69, 72, 76, 77, 81, 83, 84, 86, 88]"
instance_0939.npz,93,19383,19381,23494,1,121.9808,"[3, 6, 8, 11, 14, 18, 22, 25, 26, 28, 32, 33, 34, 35, 36, 37, 39, 44, 46, 47, 49, 56, 60, 61, 62, 63, 65, 68, 71, 73, 79, 86, 87, 91]"
instance_0940.npz,17,3422,3386,4148,1,2.8314,"[2, 4, 5, 7, 8, 9, 15]"
instance_0941.npz,30,5395,5394,6265,1,8.1295,"[2, 6, 8, 9, 10, 11, 13, 14, 15, 20, 23, 29]"
instance_0942.npz,56,12118,12118,14610,1,42.358,"[1, 3, 7, 8, 12, 14, 18, 21, 22, 25, 26, 27, 30, 31, 34, 35, 39, 40, 41, 47, 50, 52, 54]"
instance_0943.npz,78,16404,16403,19199,1,81.2585,"[1, 2, 5, 8, 9, 12, 14, 18, 19, 22, 23, 24, 25, 27, 29, 30, 31, 33, 35, 36, 39, 47, 49, 50, 53, 54, 57, 58, 59, 64, 65, 66, 67]"
instance_0944.npz,65,14573,14571,17209,1,61.8945,"[0, 3, 4, 5, 7, 12, 13, 15, 21, 22, 23, 26, 27, 28, 29, 31, 32, 33, 34, 37, 38, 39, 41, 44, 46, 51, 53, 55, 56, 57, 58]"
instance_0945.npz,61,13088,13086,14663,1,50.9309,"[2, 4, 9, 13, 17, 20, 21, 24, 26, 27, 28, 33, 35, 36, 37, 38, 41, 42, 45, 49, 52, 53, 54, 56, 59]"
instance_0946.npz,13,3044,3012,3443,1,2.3483,"[0, 1, 2, 4, 5, 9]"
instance_0947.npz,68,17348,17344,20332,1,80.6213,"[0, 2, 4, 5, 9, 13, 14, 16, 17, 21, 22, 23, 24, 28, 31, 32, 33, 35, 37, 38, 40, 41, 45, 46, 48, 49, 54, 55, 56, 58, 61, 62]"
instance_0948.npz,51,11248,11245,13402,1,34.0249,"[1, 2, 4, 5, 9, 10, 11, 15, 16, 17, 20, 25, 26, 27, 36, 37, 38, 39, 40, 44, 48, 50]"
instance_0949.npz,42,10112,10101,12196,1,27.453,"[2, 7, 10, 11, 12, 15, 17, 19, 22, 25, 27, 28, 30, 31, 33, 35, 39, 40, 41]"
instance_0950.npz,94,25745,25741,30015,1,161.528,"[6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 32, 33, 36, 39, 41, 44, 46, 47, 50, 51, 53, 54, 57, 63, 64, 65, 68, 73, 75, 78, 79, 82, 84, 85, 86, 89, 91]"
instance_0951.npz,83,22668,22667,26400,1,129.7348,"[0, 1, 4, 6, 7, 10, 14, 18, 19, 20, 23, 24, 27, 29, 30, 32, 34, 35, 36, 39, 44, 45, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 65, 66, 67, 68, 70, 71, 77, 80, 81, 82]"
instance_0952.npz,49,13442,13441,15439,1,41.9616,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 14, 15, 20, 24, 26, 28, 29, 30, 35, 36, 37, 42, 43, 45, 46, 47]"
instance_0953.npz,60,17331,17327,21405,1,67.4436,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 12, 14, 16, 17, 20, 26, 27, 28, 29, 31, 33, 34, 37, 38, 40, 44, 45, 47, 48, 50, 51, 53]"
instance_0954.npz,55,14951,14948,16862,1,56.5757,"[1, 2, 3, 5, 8, 9, 10, 11, 12, 14, 18, 19, 24, 27, 28, 36, 37, 38, 39, 41, 42, 43, 44, 46, 47, 48, 49, 51, 52, 53]"
instance_0955.npz,61,14859,14852,17568,1,61.5861,"[2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 19, 23, 27, 28, 30, 32, 34, 35, 36, 37, 38, 40, 41, 44, 46, 47, 49, 50, 51, 53, 54, 55, 56, 60]"
instance_0956.npz,97,29721,29721,34988,1,202.4729,"[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 17, 21, 22, 25, 26, 27, 28, 29, 31, 38, 39, 40, 41, 42, 44, 45, 46, 48, 51, 52, 55, 58, 60, 63, 64, 65, 66, 67, 70, 71, 72, 74, 78, 79, 86, 87, 88, 91, 92, 94]"
instance_0957.npz,70,20898,20898,24053,1,96.3424,"[3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 18, 19, 20, 21, 23, 25, 27, 28, 31, 33, 36, 37, 39, 43, 44, 46, 48, 49, 50, 51, 52, 56, 57, 59, 60, 61, 62, 63, 65, 66, 68]"
instance_0958.npz,54,15092,15088,16864,1,54.5918,"[1, 2, 3, 4, 10, 13, 14, 16, 19, 21, 23, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 41, 42, 43, 44, 47, 48, 52]"
